C,53520,-0.070,0.027,1.004
D,53524,-0.086,-0.156,1.020
C,53525,-0.066,0.027,1.008
D,53528,-0.086,-0.164,1.035
C,53530,-0.059,0.027,1.008
D,53534,-0.074,-0.074,1.016
C,53535,-0.063,0.027,1.008
D,53539,-0.074,-0.109,1.039
C,53540,-0.063,0.020,1.004
D,53543,-0.070,-0.121,1.004
C,53545,-0.066,0.023,1.008
D,53549,-0.063,-0.086,0.969
C,53550,-0.074,0.016,1.004
D,53553,-0.086,-0.133,0.988
C,53555,-0.078,0.012,1.004
D,53559,-0.074,-0.070,0.984
C,53560,-0.086,0.012,1.000
D,53564,-0.070,-0.066,0.996
C,53565,-0.094,0.012,1.004
D,53568,-0.074,-0.168,1.023
C,53570,-0.094,0.008,1.008
D,53574,-0.059,-0.164,1.008
C,53575,-0.098,0.008,1.008
D,53578,-0.070,-0.195,0.992
C,53579,-0.098,0.008,1.004
D,53583,-0.070,-0.211,1.012
C,53585,-0.094,0.008,1.008
D,53589,-0.051,-0.152,0.973
C,53590,-0.086,0.004,1.008
D,53593,-0.051,-0.219,0.938
C,53595,-0.082,0.004,1.004
D,53598,-0.051,-0.258,0.949
C,53600,-0.070,0.004,1.004
C,53603,-0.066,0.004,1.008
D,53605,-0.047,-0.230,0.926
D,53608,-0.059,-0.250,0.949
C,53610,-0.059,0.004,1.008
C,53613,-0.059,0.008,1.008
D,53615,-0.051,-0.219,0.988
D,53618,-0.047,-0.238,0.965
C,53619,-0.055,0.008,1.012
C,53623,-0.059,0.008,1.008
D,53624,-0.055,-0.293,0.980
C,53628,-0.059,0.008,1.008
D,53630,-0.043,-0.273,0.973
D,53633,-0.047,-0.258,0.938
C,53635,-0.063,0.000,1.008
C,53638,-0.063,0.004,1.008
D,53639,-0.039,-0.250,0.953
C,53643,-0.063,0.000,1.012
D,53645,-0.027,-0.258,0.922
C,53648,-0.070,-0.008,1.008
D,53649,-0.023,-0.316,0.891
C,53653,-0.066,0.000,1.012
D,53654,-0.020,-0.352,0.926
C,53658,-0.078,-0.008,1.016
D,53659,-0.008,-0.355,0.914
C,53663,-0.074,-0.008,1.008
D,53664,0.000,-0.344,0.918
C,53667,-0.066,-0.008,1.008
D,53669,0.004,-0.371,0.953
C,53673,-0.066,-0.004,1.012
D,53674,0.027,-0.410,0.910
C,53677,-0.063,-0.004,1.008
D,53679,0.035,-0.422,0.906
C,53682,-0.063,0.004,1.012
D,53684,0.031,-0.426,0.918
C,53687,-0.063,0.012,1.008
D,53688,0.039,-0.379,0.871
C,53692,-0.055,0.008,1.008
D,53694,0.035,-0.371,0.895
C,53698,-0.055,0.012,1.012
D,53699,0.035,-0.430,0.895
C,53702,-0.059,0.008,1.012
D,53703,0.047,-0.441,0.871
C,53707,-0.063,0.008,1.008
D,53709,0.039,-0.449,0.910
C,53712,-0.063,0.004,1.012
D,53713,0.043,-0.461,0.910
C,53717,-0.066,0.004,1.012
D,53718,0.055,-0.426,0.887
C,53722,-0.070,0.004,1.008
D,53723,0.055,-0.484,0.898
C,53727,-0.078,0.000,1.012
D,53728,0.074,-0.527,0.863
C,53731,-0.078,0.000,1.008
D,53734,0.094,-0.492,0.844
C,53737,-0.082,0.000,1.008
D,53738,0.094,-0.516,0.871
C,53741,-0.086,0.008,1.008
D,53743,0.109,-0.484,0.855
C,53746,-0.090,0.004,1.004
D,53748,0.117,-0.492,0.859
C,53751,-0.082,0.008,1.004
D,53753,0.117,-0.574,0.883
C,53756,-0.090,0.008,1.000
D,53758,0.141,-0.535,0.879
C,53762,-0.066,0.027,1.016
D,53763,0.141,-0.523,0.887
C,53766,-0.090,0.004,1.004
D,53768,0.125,-0.535,0.895
C,53771,-0.066,0.020,1.008
D,53773,0.141,-0.496,0.863
C,53776,-0.070,0.020,1.012
D,53778,0.137,-0.563,0.855
C,53781,-0.066,0.016,1.004
D,53783,0.141,-0.574,0.852
C,53786,-0.063,0.016,1.008
D,53788,0.148,-0.520,0.840
C,53791,-0.066,0.016,1.008
D,53793,0.129,-0.547,0.855
C,53795,-0.070,0.012,1.000
D,53798,0.133,-0.539,0.871
C,53801,-0.070,0.012,1.004
D,53803,0.152,-0.563,0.848
C,53805,-0.082,0.012,1.012
D,53808,0.148,-0.617,0.875
C,53810,-0.086,0.016,1.000
D,53813,0.168,-0.559,0.871
C,53815,-0.090,0.012,1.012
D,53818,0.176,-0.539,0.855
C,53820,-0.094,0.012,1.000
D,53823,0.176,-0.535,0.871
C,53826,-0.090,0.008,1.004
D,53828,0.195,-0.527,0.852
C,53830,-0.094,0.012,1.008
D,53833,0.207,-0.566,0.848
C,53835,-0.086,0.012,1.008
D,53838,0.199,-0.539,0.883
C,53840,-0.082,0.012,1.004
D,53843,0.203,-0.500,0.867
C,53845,-0.074,0.012,1.008
D,53848,0.191,-0.512,0.879
C,53850,-0.066,0.012,1.008
D,53853,0.188,-0.516,0.898
C,53855,-0.066,0.012,1.008
D,53858,0.188,-0.543,0.863
C,53859,-0.063,0.016,1.008
D,53863,0.180,-0.535,0.879
C,53865,-0.059,0.016,1.008
D,53868,0.168,-0.500,0.879
C,53869,-0.063,0.012,1.008
D,53873,0.164,-0.492,0.848
C,53874,-0.063,0.020,1.008
D,53878,0.156,-0.496,0.875
C,53879,-0.063,0.012,1.008
D,53883,0.160,-0.520,0.879
C,53884,-0.070,0.016,1.008
D,53888,0.172,-0.512,0.863
C,53890,-0.070,0.012,1.004
D,53893,0.164,-0.473,0.910
C,53894,-0.074,0.004,1.008
D,53898,0.172,-0.449,0.902
C,53899,-0.078,0.004,1.000
D,53903,0.188,-0.430,0.883
C,53905,-0.078,0.000,1.008
D,53908,0.195,-0.445,0.914
C,53909,-0.082,0.000,1.008
D,53913,0.207,-0.441,0.891
C,53914,-0.082,0.000,1.004
D,53917,0.207,-0.383,0.902
C,53919,-0.086,0.004,1.008
D,53923,0.188,-0.367,0.930
C,53924,-0.078,0.000,1.008
D,53928,0.180,-0.363,0.914
C,53929,-0.074,0.000,1.004
D,53933,0.176,-0.363,0.930
C,53934,-0.070,0.004,1.008
D,53938,0.160,-0.410,0.934
C,53939,-0.066,0.004,1.012
D,53942,0.156,-0.359,0.914
C,53944,-0.066,0.004,1.008
D,53948,0.133,-0.332,0.934
C,53949,-0.063,0.004,1.012
D,53953,0.113,-0.363,0.938
C,53954,-0.059,0.008,1.004
D,53957,0.129,-0.336,0.910
C,53959,-0.059,0.004,1.012
D,53963,0.113,-0.367,0.926
C,53964,-0.059,0.004,1.008
C,53968,-0.059,0.004,1.012
D,53969,0.113,-0.348,0.926
D,53973,0.117,-0.262,0.930
C,53974,-0.063,0.004,1.008
C,53977,-0.070,0.008,1.012
D,53979,0.109,-0.281,0.953
D,53982,0.121,-0.270,0.957
C,53984,-0.070,0.000,1.008
D,53988,0.137,-0.250,0.953
C,53989,-0.074,0.000,1.008
C,53993,-0.074,0.000,1.008
D,53994,0.121,-0.266,0.973
D,53997,0.129,-0.191,0.977
C,53999,-0.078,0.004,1.004
C,54002,-0.074,0.000,1.008
D,54004,0.117,-0.168,0.973
D,54007,0.102,-0.207,0.988
C,54009,0.121,-1.191,1.168
C,54012,-0.441,-3.941,1.281
D,54013,0.090,-0.230,0.980
C,54017,-1.094,-2.164,0.066
D,54019,0.031,-0.430,0.973
C,54022,-2.348,-1.645,0.848
D,54023,-0.195,-1.613,1.262
C,54027,-2.164,-0.855,1.137
D,54029,0.734,1.637,1.945
C,54032,-0.219,-0.391,0.883
D,54033,0.086,2.867,1.863
C,54037,0.000,0.270,0.477
D,54038,-0.469,2.152,1.680
C,54041,-0.184,0.508,1.715
D,54043,-0.148,2.207,0.879
C,54047,-0.063,0.074,0.902
D,54048,-0.664,-0.832,0.027
C,54051,0.215,-0.012,0.797
D,54053,0.320,-0.441,0.520
C,54057,0.363,0.547,1.285
D,54058,0.563,0.574,-0.137
C,54062,-0.488,0.340,1.004
D,54063,-0.270,-1.734,-0.129
C,54066,0.203,0.102,0.918
D,54068,0.227,-1.895,0.176
C,54072,-0.008,0.199,1.141
D,54073,-0.516,-4.273,-0.160
C,54076,-0.297,-0.109,0.883
D,54078,0.109,-4.113,0.887
C,54082,0.035,0.250,1.016
D,54083,0.602,-1.207,1.426
C,54086,-0.227,0.137,1.066
D,54087,-0.066,-1.414,1.051
C,54091,0.164,0.352,0.926
D,54093,0.258,-0.242,1.523
C,54096,-0.191,0.246,1.074
D,54097,-0.055,-0.332,0.559
C,54101,0.098,1.332,1.102
D,54103,0.316,-0.082,-0.125
C,54106,-1.121,-1.047,0.863
D,54107,0.758,2.699,0.820
C,54111,0.375,1.211,1.145
D,54112,-0.051,3.332,0.582
C,54115,-0.020,0.086,0.977
D,54118,-0.207,0.355,0.734
C,54121,-0.313,0.355,0.977
D,54122,-0.813,-0.645,1.395
C,54125,0.148,0.121,1.074
D,54127,-0.508,-2.297,1.039
C,54131,-0.039,0.078,0.824
D,54133,0.094,-1.531,1.316
C,54135,0.082,0.297,1.195
D,54137,-0.137,-0.441,0.992
C,54140,0.109,-0.102,1.055
D,54143,0.023,-2.438,-0.355
C,54145,0.121,0.098,0.910
D,54147,-0.398,-3.395,-0.367
C,54150,-0.215,0.473,1.051
D,54152,-0.188,-3.668,-0.195
C,54155,-0.113,0.109,1.020
D,54158,0.406,-2.301,-0.117
C,54160,0.039,-0.047,0.957
D,54162,0.031,0.395,1.387
C,54165,0.453,0.301,1.098
D,54167,0.059,-0.125,1.527
C,54170,-0.375,0.219,1.059
D,54172,0.063,-0.691,1.074
C,54175,0.051,0.582,0.922
D,54177,-0.336,-0.340,1.289
C,54179,-0.082,0.336,1.051
D,54183,0.723,0.887,0.574
C,54185,-0.051,0.188,1.000
D,54187,0.383,3.266,0.719
C,54189,-0.039,0.285,1.047
D,54192,-0.082,1.965,0.965
C,54195,0.199,0.160,1.043
D,54197,-0.297,-0.254,0.172
C,54199,0.070,0.086,0.996
D,54202,-0.820,-1.602,0.688
C,54204,0.211,0.070,1.020
D,54207,-0.223,-2.332,1.145
C,54209,-0.063,-0.254,1.066
D,54212,-0.082,-1.176,0.910
C,54214,0.184,0.316,1.023
D,54217,-0.324,-1.039,1.145
C,54219,0.043,-0.188,0.941
D,54222,-0.148,-3.090,0.500
C,54224,0.094,0.156,1.051
D,54227,-0.348,-3.371,-0.102
C,54229,0.109,0.219,1.055
D,54232,-0.012,-2.262,0.203
C,54234,0.152,0.000,1.008
D,54237,0.363,-0.121,0.195
C,54239,-0.039,0.059,1.023
D,54242,0.156,1.941,0.484
C,54244,0.148,0.180,1.008
D,54247,-0.004,0.480,0.883
C,54249,0.086,0.078,1.063
D,54252,-0.242,-0.059,0.582
C,54253,0.043,0.262,1.000
D,54257,0.219,0.969,0.980
C,54259,0.055,0.199,1.035
D,54262,0.238,1.547,1.813
C,54263,0.027,0.121,1.016
D,54267,0.141,2.570,1.918
C,54268,0.066,0.172,1.020
D,54272,-0.059,0.988,1.426
C,54274,0.031,0.203,1.051
D,54277,-0.523,-1.738,1.016
C,54278,0.047,0.141,1.027
D,54282,-0.195,-1.246,0.402
C,54284,0.070,0.133,1.000
D,54287,-0.105,-0.941,0.266
C,54288,0.031,0.070,1.043
D,54292,-0.145,-0.527,0.418
C,54293,0.031,0.055,1.012
D,54297,-0.043,-0.449,-0.012
C,54299,-0.027,0.086,1.004
D,54302,-0.395,-2.785,0.078
C,54303,-0.094,-0.039,1.020
D,54307,-0.020,-2.152,0.574
C,54308,-0.012,-0.023,0.992
D,54312,0.363,-0.191,0.648
C,54313,-0.027,0.160,1.016
D,54317,0.195,1.180,1.441
C,54318,-0.113,-0.012,1.027
D,54322,0.301,2.262,1.590
C,54324,-0.039,-0.031,1.000
D,54327,-0.109,1.066,0.684
C,54328,-0.078,0.020,0.996
D,54332,0.066,0.805,0.953
C,54333,-0.070,0.016,1.008
C,54337,-0.141,-0.008,1.012
D,54338,0.426,2.133,1.332
D,54342,0.176,2.578,1.625
C,54343,-0.070,-0.035,1.027
D,54347,-0.020,1.785,2.227
C,54348,-0.020,0.016,1.000
D,54352,-0.379,-0.289,1.320
C,54353,-0.094,0.016,1.004
D,54357,-0.215,-1.664,0.828
C,54358,-0.082,0.051,1.016
C,54362,-0.043,0.020,1.012
D,54363,0.094,-1.000,1.148
D,54367,0.184,-0.012,0.508
C,54368,-0.105,0.000,1.012
C,54372,-0.063,0.016,0.996
D,54373,0.250,0.648,0.320
D,54376,-0.023,-0.852,0.137
C,54378,-0.078,0.016,1.000
C,54381,-0.137,0.012,1.039
D,54383,0.094,-1.570,-0.371
C,54387,-0.094,0.020,1.008
D,54388,0.387,-0.035,0.637
C,54391,-0.066,0.000,0.996
D,54392,0.285,0.871,1.551
C,54396,-0.055,0.000,1.000
D,54398,0.250,2.078,1.898
C,54401,-0.043,0.020,1.004
D,54402,-0.059,1.281,1.996
C,54406,-0.125,0.016,1.016
D,54408,-0.094,0.121,1.422
C,54412,-0.094,0.016,1.008
D,54413,0.465,1.625,1.457
C,54416,-0.027,0.012,0.992
D,54417,0.387,2.508,1.785
C,54421,-0.109,0.008,1.008
D,54423,0.258,2.402,1.648
C,54426,-0.055,0.012,1.016
D,54427,-0.008,1.543,1.035
C,54431,-0.059,0.031,1.004
D,54432,-0.070,-0.891,0.551
C,54436,-0.063,0.016,1.012
D,54437,0.219,-0.934,0.805
C,54441,-0.047,0.012,0.996
D,54442,0.426,0.258,1.000
C,54445,-0.070,0.008,1.012
D,54447,0.262,-0.031,0.977
C,54451,-0.098,0.008,1.016
D,54452,0.172,-0.297,0.785
C,54455,-0.090,0.004,1.004
D,54457,0.242,-1.383,0.117
C,54460,-0.055,0.008,1.012
D,54462,0.332,-1.313,0.430
C,54465,-0.094,0.008,1.012
D,54466,0.480,0.828,1.031
C,54470,-0.066,-0.008,1.012
D,54472,0.355,1.758,1.230
C,54475,-0.059,0.000,1.004
D,54477,-0.004,1.434,1.656
C,54480,-0.090,0.000,1.004
D,54481,0.039,0.656,1.320
C,54485,-0.066,-0.004,1.008
D,54487,0.301,0.551,1.242
C,54490,-0.090,0.012,1.012
D,54491,0.426,1.535,2.133
C,54495,-0.094,0.000,1.020
D,54497,0.379,2.344,1.809
C,54500,-0.047,-0.004,0.996
D,54502,0.031,1.441,1.313
C,54505,-0.063,0.004,1.008
D,54506,0.008,-0.250,0.852
C,54509,-0.086,0.008,1.016
D,54512,0.406,-1.031,0.160
C,54515,-0.047,-0.004,1.000
D,54517,0.699,-0.117,0.461
C,54519,-0.082,0.000,1.004
D,54521,0.590,0.293,0.742
C,54524,-0.066,0.004,1.008
D,54527,0.324,-0.176,0.383
C,54529,-0.043,0.004,1.000
D,54531,0.125,-1.266,0.539
C,54534,-0.094,0.004,1.020
D,54536,0.105,-2.414,0.727
C,54539,-0.063,0.012,1.012
D,54542,0.355,-0.590,1.023
C,54544,-0.051,0.008,0.996
D,54546,0.301,0.863,1.543
C,54549,-0.078,0.004,1.012
D,54552,-0.059,0.906,1.395
C,54554,-0.059,0.000,1.004
D,54556,0.055,0.930,0.906
C,54559,-0.070,0.000,1.008
D,54561,0.145,-0.074,0.734
C,54564,-0.109,0.008,1.016
D,54567,0.535,0.746,0.926
C,54569,-0.047,0.004,1.000
D,54571,0.727,2.262,1.172
C,54573,-0.070,0.008,1.000
D,54576,0.133,1.117,1.211
C,54579,-0.117,0.008,1.023
D,54582,0.004,-0.117,0.953
C,54583,-0.063,0.008,1.004
D,54586,0.098,-1.406,0.555
C,54588,-0.074,0.004,1.008
D,54592,0.234,-1.922,0.668
C,54593,-0.098,0.012,1.012
D,54596,0.637,-0.324,0.641
C,54598,-0.051,0.008,1.000
D,54601,0.398,-0.367,0.242
C,54603,-0.098,0.016,1.012
D,54607,0.090,-1.328,0.266
C,54608,-0.074,0.012,1.016
D,54611,0.129,-1.922,0.277
C,54613,-0.047,0.016,0.992
D,54616,0.090,-2.090,0.523
C,54618,-0.082,0.004,1.020
D,54621,0.227,-0.195,1.285
C,54623,-0.066,0.012,1.008
D,54626,0.156,0.938,1.289
C,54628,-0.051,0.012,1.000
D,54632,-0.180,0.227,1.188
C,54633,-0.074,0.008,1.016
D,54636,-0.063,-0.219,1.047
C,54637,-0.059,0.012,1.000
D,54641,0.254,-0.379,0.469
C,54643,-0.063,0.012,1.008
D,54647,0.473,0.426,0.691
C,54648,-0.086,0.012,1.016
D,54651,0.543,1.414,0.719
C,54653,-0.055,0.004,0.996
D,54656,0.188,0.090,0.191
C,54658,-0.070,0.012,1.000
D,54661,-0.090,-1.527,0.441
C,54662,-0.098,0.004,1.016
D,54666,-0.004,-2.309,0.508
C,54668,-0.086,0.008,1.008
D,54672,0.105,-2.027,0.512
C,54673,-0.090,0.004,1.004
D,54676,0.188,-0.844,0.992
C,54677,-0.070,0.004,1.008
D,54681,0.078,-0.938,0.582
C,54683,-0.066,0.016,1.000
D,54686,-0.176,-2.441,0.488
C,54687,-0.098,0.004,1.016
D,54691,-0.078,-2.352,0.648
C,54692,-0.086,0.008,1.008
D,54696,0.082,-1.551,0.387
C,54698,-0.070,0.008,1.004
D,54701,0.188,0.234,0.578
C,54702,-0.082,0.004,1.008
D,54706,0.156,0.629,0.898
C,54708,-0.074,0.012,1.008
C,54711,-0.090,0.004,1.016
D,54712,-0.195,-0.414,0.500
D,54716,-0.082,-0.863,0.684
C,54717,-0.082,0.012,1.012
D,54721,0.164,-0.668,0.879
C,54723,-0.063,0.012,1.004
D,54726,0.316,0.273,0.703
C,54727,-0.063,0.012,1.004
D,54731,0.313,0.535,0.859
C,54732,-0.074,0.012,1.004
C,54736,-0.074,0.004,1.008
D,54737,-0.105,-1.156,0.496
D,54741,-0.254,-2.293,0.125
C,54742,-0.070,0.004,1.008
C,54746,-0.070,0.008,1.004
D,54747,-0.148,-2.438,0.453
D,54751,-0.133,-1.738,0.402
C,54752,-0.086,0.004,1.012
C,54756,-0.066,0.004,1.004
D,54757,-0.008,-0.863,0.477
C,54761,-0.059,0.016,1.004
D,54762,-0.258,-1.672,0.852
C,54765,-0.066,0.012,1.004
D,54767,-0.406,-2.492,0.621
C,54771,-0.063,0.012,1.012
D,54772,-0.141,-1.961,0.680
C,54775,-0.066,0.008,1.004
D,54776,-0.035,-0.816,0.852
C,54780,-0.074,0.012,1.008
D,54782,0.152,0.520,0.516
C,54785,-0.051,0.004,1.008
D,54786,0.074,0.348,0.520
C,54790,-0.074,0.000,1.008
D,54792,-0.250,-0.914,0.449
C,54796,-0.082,0.004,1.020
D,54797,-0.070,-0.867,0.277
C,54800,-0.074,0.004,1.008
D,54801,0.078,-0.281,0.754
C,54805,-0.074,-0.004,1.008
D,54807,0.109,0.270,0.992
C,54810,-0.070,0.000,1.004
D,54811,0.090,-0.020,0.848
C,54815,-0.066,0.008,1.004
D,54816,-0.336,-1.758,0.867
C,54820,-0.090,-0.004,1.008
D,54821,-0.426,-2.438,0.598
C,54825,-0.082,0.000,1.016
D,54826,-0.215,-1.770,0.387
C,54829,-0.078,0.012,1.008
D,54831,-0.266,-1.098,0.559
C,54835,-0.082,0.000,1.012
D,54836,-0.207,-0.734,0.395
C,54839,-0.078,0.000,1.008
D,54840,-0.359,-1.555,0.359
C,54844,-0.070,0.004,1.008
D,54846,-0.469,-2.160,0.566
C,54850,-0.070,0.004,1.004
D,54851,-0.094,-0.938,0.570
C,54854,-0.047,0.004,1.000
D,54856,0.055,0.277,0.859
C,54859,-0.074,0.008,1.008
D,54861,0.070,0.805,1.113
C,54864,-0.078,0.012,1.012
D,54866,0.031,0.344,0.758
C,54869,-0.063,0.000,1.008
D,54871,-0.242,-0.781,0.621
C,54874,-0.078,0.012,1.004
D,54876,-0.047,-0.426,0.734
C,54879,-0.074,0.012,1.016
D,54880,0.152,0.461,0.727
C,54884,-0.070,0.004,1.004
D,54886,-0.039,0.406,0.992
C,54889,-0.074,0.031,1.008
D,54891,-0.121,-0.430,0.910
C,54893,-0.070,0.004,1.004
D,54896,-0.383,-1.773,0.535
C,54899,-0.063,0.008,1.000
D,54901,-0.441,-1.980,0.738
C,54903,-0.094,0.012,1.012
D,54905,-0.152,-0.844,0.762
C,54908,-0.082,0.008,1.008
D,54911,-0.234,-0.227,0.668
C,54914,-0.082,0.008,1.008
D,54916,-0.301,-0.480,0.797
C,54918,-0.090,0.008,1.016
D,54920,-0.273,-1.129,0.391
C,54924,-0.066,0.012,1.012
D,54926,-0.254,-0.977,0.309
C,54928,-0.070,0.008,1.008
D,54931,0.086,0.328,0.828
C,54933,-0.082,0.008,1.008
D,54936,0.215,1.324,0.949
C,54938,-0.063,0.008,1.000
D,54941,0.082,1.172,1.184
C,54943,-0.074,0.016,1.012
D,54945,0.031,0.070,1.207
C,54948,-0.086,0.012,1.016
D,54951,-0.016,-0.375,0.930
C,54953,-0.078,0.012,1.008
D,54956,0.109,0.266,1.293
C,54957,-0.070,0.008,1.012
D,54960,0.156,0.730,1.402
C,54963,-0.063,0.012,1.008
D,54966,-0.074,0.559,0.992
C,54967,-0.078,0.012,1.008
D,54970,-0.168,-0.574,0.781
C,54972,-0.078,0.008,1.008
D,54976,-0.219,-1.410,0.414
C,54977,-0.066,0.008,1.004
D,54981,-0.141,-0.547,0.414
C,54982,-0.066,0.012,1.000
D,54985,-0.035,0.219,0.906
C,54988,-0.082,0.008,1.012
D,54991,-0.141,0.305,0.930
C,54992,-0.074,0.008,1.008
D,54996,-0.125,-0.113,0.848
C,54997,-0.074,0.008,1.008
D,55000,-0.043,-0.867,0.863
C,55002,-0.078,0.004,1.008
D,55006,0.082,0.094,0.934
C,55007,-0.043,0.016,0.996
D,55010,0.309,1.484,1.281
C,55012,0.184,-0.016,0.867
D,55015,0.234,1.504,1.465
C,55017,-0.531,0.008,1.219
D,55021,0.215,1.121,1.238
C,55022,0.047,0.004,0.957
D,55025,0.219,0.176,0.988
C,55027,0.012,0.016,0.965
D,55031,0.121,0.141,1.156
C,55032,-0.180,0.012,1.059
D,55035,0.324,1.113,1.484
C,55036,-0.047,0.012,1.000
D,55040,0.156,1.012,1.457
C,55042,-0.059,0.000,1.004
D,55046,-0.059,0.070,1.230
C,55047,-0.086,0.012,1.016
D,55050,0.094,-0.672,0.711
C,55052,-0.094,0.012,1.016
D,55055,0.004,-0.711,0.570
C,55057,-0.039,0.004,0.996
D,55060,0.184,0.398,0.922
C,55061,-0.047,0.008,1.000
D,55065,0.332,1.020,0.891
C,55067,-0.098,0.012,1.023
D,55071,0.051,0.320,0.895
C,55072,-0.043,0.004,1.012
D,55075,0.145,-0.316,0.910
C,55076,0.090,0.000,1.020
D,55080,0.215,-0.121,0.871
C,55082,0.141,0.023,1.027
C,55085,0.160,0.082,1.016
D,55087,0.281,0.813,1.508
D,55090,0.395,1.703,1.766
C,55092,0.145,0.137,1.035
D,55095,0.246,1.289,1.441
C,55097,0.074,0.145,1.031
D,55100,0.242,0.438,1.227
C,55101,0.098,0.266,1.027
D,55105,0.383,0.195,0.988
C,55107,0.012,0.195,1.023
C,55110,-0.059,0.297,1.012
D,55112,0.441,0.957,1.059
D,55115,0.469,1.285,1.285
C,55116,0.027,0.168,1.031
C,55120,0.117,0.332,1.000
D,55121,0.254,0.512,0.941
D,55125,0.168,-0.426,0.605
C,55126,0.094,0.328,1.051
C,55130,-0.035,0.281,1.063
D,55131,0.234,-1.074,0.695
C,55135,0.070,0.148,1.000
D,55136,0.285,-0.332,0.785
C,55140,0.039,0.434,1.027
D,55141,0.344,0.613,1.031
C,55145,0.059,0.480,1.059
D,55146,0.160,0.230,1.004
C,55149,0.273,0.078,0.992
D,55151,0.137,-0.121,0.695
C,55155,0.219,0.176,1.031
D,55156,0.336,-0.324,0.730
C,55159,-0.156,0.148,1.000
D,55161,0.348,0.426,0.984
C,55164,-0.273,0.527,1.039
D,55166,0.461,1.660,1.324
C,55169,0.184,0.820,1.016
D,55170,0.340,1.391,1.391
C,55174,-0.027,0.090,1.031
D,55176,0.215,0.434,1.273
C,55180,-0.477,0.395,0.973
D,55181,0.336,0.105,1.109
C,55184,-0.078,0.625,1.039
D,55185,0.422,0.238,1.223
C,55189,-0.297,0.762,1.027
D,55191,0.430,0.941,1.359
C,55194,0.254,0.031,1.074
D,55195,0.363,0.875,1.070
C,55199,0.023,0.227,0.996
D,55201,0.227,-0.281,0.613
C,55204,-0.258,0.230,0.969
D,55205,0.277,-0.789,0.488
C,55209,0.168,0.438,1.090
D,55210,0.410,-0.457,0.504
C,55213,-0.434,-0.094,1.008
D,55215,0.340,0.277,0.902
C,55219,-0.332,0.461,0.988
D,55220,0.168,0.477,1.160
C,55223,-0.164,0.574,0.973
D,55225,0.055,-0.188,0.949
C,55229,-0.344,0.043,1.016
D,55230,0.137,-0.527,1.035
C,55233,-0.281,0.074,0.969
D,55235,0.309,0.039,1.191
C,55238,-0.055,0.184,1.031
D,55240,0.379,1.152,1.332
C,55243,-0.328,0.105,0.957
D,55245,0.359,1.605,1.508
C,55248,-0.082,-0.258,0.996
D,55250,0.254,0.996,1.195
C,55253,-0.273,0.172,0.922
D,55255,0.270,0.301,0.973
C,55258,-0.422,-0.176,1.105
D,55260,0.457,0.227,1.203
C,55263,0.180,-0.344,1.098
D,55265,0.367,0.652,1.352
C,55268,-0.293,0.000,0.797
D,55270,0.230,0.891,1.430
C,55273,0.340,-0.219,1.129
D,55275,0.137,-0.027,1.109
C,55278,-0.102,-0.695,1.059
D,55280,0.184,-0.781,0.707
C,55283,-0.168,-0.281,0.934
D,55285,0.293,-0.754,0.703
C,55287,-0.039,-0.094,0.957
D,55290,0.363,-0.094,0.750
C,55293,-0.129,-0.281,1.070
D,55295,0.219,0.520,0.930
C,55297,0.051,-0.371,0.977
D,55300,0.051,0.059,0.918
C,55302,-0.172,-0.352,0.844
D,55305,0.039,-0.535,0.930
C,55307,-0.059,-0.273,1.125
D,55310,0.203,-0.191,1.086
C,55312,-0.332,-0.457,1.035
D,55314,0.250,0.340,1.371
C,55317,-0.121,-0.371,0.809
D,55320,0.059,1.121,1.434
C,55322,0.141,-0.551,1.176
D,55325,0.270,1.066,1.230
C,55327,-0.359,-0.387,0.926
D,55330,0.234,0.055,0.910
C,55332,-0.063,-0.461,0.941
D,55335,0.215,-0.023,0.750
C,55337,-0.031,-0.512,1.027
D,55339,0.383,0.375,0.609
C,55342,-0.250,-0.523,0.992
D,55345,-0.020,0.523,0.691
C,55347,-0.129,-0.516,0.977
D,55350,0.156,0.289,0.547
C,55351,-0.156,-0.484,0.953
D,55355,-0.063,-0.938,0.289
C,55357,-0.234,-0.453,0.992
D,55360,0.012,-1.375,0.379
C,55361,-0.191,-0.414,0.984
D,55364,0.082,-0.906,0.438
C,55367,-0.117,-0.289,0.996
D,55370,-0.293,-0.414,0.461
C,55371,-0.082,-0.242,0.992
D,55375,-0.055,-0.113,0.520
C,55376,-0.082,-0.258,0.980
D,55379,-0.254,-0.836,0.336
C,55381,-0.117,-0.258,1.016
D,55385,-0.141,-1.273,0.262
C,55386,-0.152,-0.238,1.059
D,55390,0.215,-0.547,0.398
C,55391,-0.211,-0.121,0.984
D,55395,-0.102,0.016,0.414
C,55396,-0.102,-0.219,0.934
D,55400,0.117,0.402,0.426
C,55401,-0.063,-0.313,1.008
D,55404,0.063,-0.352,0.281
C,55406,-0.094,-0.164,1.012
D,55410,0.000,-1.219,0.145
C,55411,-0.156,-0.129,1.035
D,55415,0.359,-0.973,0.188
C,55416,-0.074,-0.246,1.035
D,55419,0.008,-0.609,0.145
C,55421,-0.172,-0.199,0.844
D,55425,-0.055,-0.434,0.047
C,55426,-0.070,-0.328,1.055
D,55429,-0.168,-1.203,-0.051
C,55431,-0.148,-0.172,1.066
D,55435,-0.332,-2.211,-0.059
C,55436,-0.148,-0.121,1.055
D,55440,-0.117,-2.152,0.039
C,55441,-0.031,-0.129,0.930
