A,1456,-0.027,0.082,0.996
B,1459,-0.055,0.141,1.000
A,1462,-0.023,0.082,0.996
B,1464,-0.051,0.145,0.996
A,1466,-0.027,0.082,1.000
B,1469,-0.047,0.137,1.000
A,1471,-0.027,0.082,1.000
B,1474,-0.047,0.148,0.996
A,1477,-0.031,0.082,1.000
B,1479,-0.039,0.141,1.000
A,1482,-0.035,0.082,1.000
B,1484,-0.035,0.145,1.000
A,1486,-0.039,0.090,0.996
B,1490,-0.039,0.145,1.000
A,1492,-0.039,0.090,0.996
B,1494,-0.031,0.141,1.000
A,1497,-0.039,0.090,0.996
B,1499,-0.039,0.145,1.000
A,1502,-0.047,0.094,0.992
B,1505,-0.043,0.141,0.996
A,1507,-0.047,0.098,0.996
B,1509,-0.043,0.137,0.996
A,1512,-0.051,0.105,0.996
B,1514,-0.047,0.141,0.996
A,1518,-0.051,0.105,0.992
B,1520,-0.047,0.137,0.996
A,1523,-0.051,0.109,0.992
B,1525,-0.055,0.137,1.000
A,1527,-0.059,0.113,0.988
B,1530,-0.055,0.133,0.996
A,1533,-0.066,0.113,0.992
B,1535,-0.059,0.129,0.992
A,1538,-0.066,0.121,0.992
B,1540,-0.059,0.129,1.000
A,1543,-0.066,0.121,0.992
B,1545,-0.063,0.129,0.996
A,1548,-0.070,0.129,0.992
B,1550,-0.063,0.129,0.996
A,1553,-0.074,0.137,0.992
B,1555,-0.059,0.129,0.996
A,1558,-0.074,0.137,0.996
B,1560,-0.059,0.133,1.000
A,1563,-0.078,0.145,0.992
B,1565,-0.055,0.137,1.000
A,1568,-0.082,0.148,0.984
B,1570,-0.051,0.133,0.996
A,1573,-0.082,0.148,0.988
B,1575,-0.047,0.133,0.996
A,1579,-0.086,0.148,0.988
B,1580,-0.047,0.141,0.996
A,1583,-0.086,0.152,0.992
B,1585,-0.039,0.141,0.996
A,1589,-0.086,0.152,0.988
B,1591,-0.039,0.141,1.000
A,1594,-0.086,0.164,0.984
B,1595,-0.039,0.145,1.000
A,1599,-0.086,0.168,0.984
B,1601,-0.035,0.145,0.996
A,1604,-0.090,0.168,0.984
B,1606,-0.039,0.145,1.000
A,1609,-0.086,0.168,0.992
B,1610,-0.039,0.141,0.996
A,1614,-0.094,0.168,0.984
B,1616,-0.043,0.141,0.996
A,1620,-0.090,0.172,0.988
B,1621,-0.047,0.141,1.000
A,1624,-0.086,0.172,0.988
B,1625,-0.047,0.137,0.996
A,1629,-0.086,0.172,0.980
B,1631,-0.047,0.133,1.000
A,1635,-0.086,0.168,0.984
B,1636,-0.055,0.137,0.996
A,1640,-0.082,0.172,0.984
B,1641,-0.055,0.129,1.000
A,1644,-0.082,0.172,0.984
B,1646,-0.059,0.133,0.996
A,1650,-0.086,0.168,0.984
B,1651,-0.063,0.129,1.000
A,1655,-0.078,0.164,0.988
B,1656,-0.059,0.129,1.000
A,1660,-0.082,0.164,0.984
B,1661,-0.063,0.125,1.000
A,1665,-0.074,0.164,0.988
B,1666,-0.059,0.129,1.000
A,1670,-0.074,0.160,0.984
B,1672,-0.055,0.133,1.000
A,1675,-0.070,0.152,0.988
B,1677,-0.055,0.133,0.996
A,1680,-0.063,0.148,0.992
B,1681,-0.051,0.141,0.996
A,1685,-0.063,0.145,0.988
B,1687,-0.047,0.137,1.000
A,1691,-0.063,0.141,0.992
B,1692,-0.047,0.141,0.996
A,1696,-0.059,0.137,0.992
B,1697,-0.035,0.141,0.996
A,1700,-0.055,0.133,0.992
B,1702,-0.039,0.141,0.996
A,1706,-0.055,0.129,0.992
B,1707,-0.035,0.145,1.000
A,1711,-0.047,0.125,0.996
B,1712,-0.031,0.145,1.000
A,1716,-0.043,0.121,0.996
B,1718,-0.035,0.145,0.996
A,1721,-0.039,0.121,0.992
B,1722,-0.039,0.141,1.000
A,1726,-0.039,0.113,0.996
B,1728,-0.039,0.141,0.996
A,1731,-0.039,0.109,0.992
B,1733,-0.047,0.137,0.996
A,1737,-0.035,0.105,1.004
B,1738,-0.047,0.137,0.992
A,1741,-0.035,0.102,0.996
B,1743,-0.051,0.133,0.996
A,1747,-0.031,0.098,0.992
B,1748,-0.059,0.133,1.000
A,1752,-0.031,0.102,0.996
B,1753,-0.063,0.133,0.996
A,1756,-0.027,0.094,0.996
B,1758,-0.066,0.133,0.996
A,1762,-0.023,0.090,0.996
B,1763,-0.066,0.133,1.000
A,1767,-0.027,0.090,0.996
B,1768,-0.070,0.133,0.996
A,1772,-0.031,0.086,1.000
B,1774,-0.066,0.133,0.996
A,1777,-0.027,0.082,0.996
B,1778,-0.063,0.129,1.000
A,1782,-0.027,0.082,1.004
B,1783,-0.066,0.137,0.996
A,1787,-0.031,0.086,0.996
B,1789,-0.063,0.137,0.992
A,1793,-0.027,0.078,0.996
B,1794,-0.055,0.137,1.000
A,1797,-0.027,0.086,1.000
B,1799,-0.051,0.141,1.000
A,1802,-0.031,0.082,1.000
B,1804,-0.047,0.141,0.996
A,1808,-0.035,0.086,0.996
B,1809,-0.043,0.145,0.996
B,1813,-0.035,0.145,0.996
A,1814,-0.039,0.090,0.996
A,1818,-0.039,0.086,0.996
B,1819,-0.035,0.145,0.996
A,1823,-0.035,0.090,0.996
B,1824,-0.035,0.148,0.996
A,1828,-0.043,0.090,0.992
B,1830,-0.031,0.141,1.000
B,1833,-0.031,0.141,0.992
A,1834,-0.047,0.098,0.996
A,1838,-0.043,0.102,0.992
B,1839,-0.035,0.141,0.996
A,1843,-0.051,0.105,0.992
B,1845,-0.043,0.137,1.000
B,1848,-0.047,0.133,0.996
A,1850,-0.051,0.105,0.988
B,1853,-0.051,0.133,0.996
A,1855,-0.059,0.109,0.996
A,1858,-0.063,0.113,0.988
B,1860,-0.055,0.129,1.000
B,1863,-0.063,0.129,0.996
A,1865,-0.066,0.113,0.996
B,1869,-0.059,0.129,0.996
A,1870,-0.070,0.125,0.996
A,1873,-0.074,0.125,0.992
B,1875,-0.063,0.129,1.000
A,1879,-0.074,0.133,0.992
B,1880,-0.063,0.129,0.996
B,1884,-0.063,0.129,1.000
A,1885,-0.074,0.133,0.988
B,1889,-0.059,0.133,0.996
A,1890,-0.078,0.137,0.988
A,1894,-0.078,0.141,0.988
B,1895,-0.059,0.129,1.000
B,1899,-0.051,0.133,1.000
A,1900,-0.082,0.145,0.988
B,1904,-0.047,0.137,1.000
A,1905,-0.078,0.145,0.984
B,1909,-0.043,0.137,1.000
A,1911,-0.086,0.152,0.988
B,1914,-0.039,0.137,0.996
A,1915,-0.086,0.156,0.988
B,1919,-0.039,0.145,1.000
A,1921,-0.086,0.156,0.988
B,1924,-0.035,0.141,0.996
A,1926,-0.086,0.164,0.988
B,1930,-0.035,0.141,1.000
A,1931,-0.086,0.160,0.988
B,1934,-0.035,0.145,0.996
A,1936,-0.086,0.164,0.984
B,1940,-0.043,0.137,0.996
A,1941,-0.090,0.164,0.988
B,1945,-0.043,0.137,0.996
A,1946,-0.090,0.164,0.988
B,1949,-0.043,0.133,0.996
A,1951,-0.086,0.164,0.988
B,1955,-0.051,0.137,1.000
A,1956,-0.086,0.168,0.988
B,1960,-0.051,0.133,0.996
A,1961,-0.082,0.168,0.984
B,1964,-0.059,0.133,1.000
A,1966,-0.086,0.168,0.988
B,1970,-0.059,0.133,1.000
A,1971,-0.082,0.168,0.984
B,1975,-0.066,0.129,1.000
A,1976,-0.078,0.160,0.984
B,1980,-0.059,0.133,0.996
A,1982,-0.082,0.164,0.988
B,1985,-0.063,0.137,0.996
A,1986,-0.078,0.156,0.980
B,1990,-0.059,0.133,0.996
A,1992,-0.074,0.156,0.992
B,1996,-0.055,0.133,0.996
A,1997,-0.070,0.156,0.988
B,2000,-0.055,0.137,1.000
A,2001,-0.070,0.152,0.992
B,2005,-0.051,0.137,0.992
A,2007,-0.066,0.148,0.992
B,2011,-0.047,0.141,1.000
A,2012,-0.063,0.145,0.992
B,2015,-0.047,0.141,0.996
A,2016,-0.059,0.141,0.984
B,2020,-0.043,0.145,0.996
A,2022,-0.059,0.137,0.988
B,2026,-0.043,0.141,0.996
A,2027,-0.055,0.133,0.992
B,2030,-0.039,0.137,0.996
A,2032,-0.051,0.133,0.988
B,2035,-0.035,0.145,1.000
A,2037,-0.051,0.125,0.992
B,2041,-0.039,0.141,0.996
A,2042,-0.047,0.129,0.992
B,2046,-0.039,0.141,0.996
A,2048,-0.047,0.121,0.996
B,2051,-0.043,0.141,1.000
A,2052,-0.039,0.117,0.996
B,2056,-0.047,0.137,1.000
A,2057,-0.043,0.113,1.000
B,2061,-0.043,0.141,0.996
A,2063,-0.039,0.113,0.996
B,2066,-0.047,0.137,1.000
A,2067,-0.031,0.105,0.992
B,2071,-0.055,0.133,1.000
A,2072,-0.035,0.109,0.996
B,2076,-0.059,0.137,0.996
A,2078,-0.035,0.098,0.992
B,2081,-0.063,0.133,1.000
A,2083,-0.027,0.098,0.996
B,2086,-0.059,0.133,0.992
A,2088,-0.031,0.102,0.996
B,2091,-0.063,0.129,0.996
A,2093,-0.027,0.098,0.996
B,2097,-0.063,0.133,1.000
A,2098,-0.027,0.094,1.000
B,2101,-0.059,0.133,0.996
A,2103,-0.031,0.090,0.996
B,2107,-0.059,0.137,1.000
A,2108,-0.027,0.090,0.996
B,2112,-0.055,0.133,0.996
A,2113,-0.023,0.086,0.996
B,2116,-0.055,0.137,1.000
A,2119,-0.031,0.090,0.996
B,2122,-0.055,0.137,0.996
A,2123,-0.035,0.090,1.000
B,2127,-0.051,0.141,0.996
A,2128,-0.035,0.086,0.996
B,2131,-0.047,0.141,0.996
A,2134,-0.035,0.090,0.996
B,2137,-0.043,0.137,1.000
A,2139,-0.035,0.094,0.996
B,2142,-0.039,0.145,1.000
A,2143,-0.035,0.090,0.996
B,2147,-0.043,0.141,0.992
A,2149,-0.039,0.094,0.996
B,2152,-0.035,0.141,0.996
A,2154,-0.043,0.094,0.992
B,2157,-0.043,0.141,1.000
A,2159,-0.043,0.098,0.996
B,2162,-0.039,0.145,1.000
A,2164,-0.043,0.098,0.996
B,2167,-0.035,0.141,0.996
A,2169,-0.047,0.102,0.992
B,2172,-0.043,0.141,1.000
A,2174,-0.051,0.105,1.000
B,2178,-0.039,0.137,1.000
A,2180,-0.055,0.109,0.996
B,2182,-0.047,0.137,0.996
A,2184,-0.055,0.109,0.996
B,2187,-0.055,0.141,0.996
A,2190,-0.059,0.113,0.992
B,2193,-0.055,0.133,1.000
A,2195,-0.063,0.121,0.996
B,2198,-0.059,0.133,0.996
A,2200,-0.063,0.125,0.988
B,2202,-0.055,0.133,1.000
A,2205,-0.066,0.121,0.992
B,2208,-0.063,0.133,1.000
A,2210,-0.066,0.129,0.992
B,2213,-0.059,0.133,1.000
A,2215,-0.070,0.129,0.992
B,2217,-0.059,0.129,1.000
A,2220,-0.070,0.133,0.988
B,2223,-0.059,0.133,1.000
A,2225,-0.078,0.137,0.988
B,2228,-0.059,0.133,0.996
A,2230,-0.078,0.141,0.992
B,2233,-0.051,0.133,0.996
A,2236,-0.078,0.145,0.988
B,2238,-0.055,0.137,0.996
A,2240,-0.082,0.148,0.988
B,2243,-0.047,0.137,0.996
A,2245,-0.082,0.152,0.992
B,2249,-0.047,0.137,0.996
A,2251,-0.082,0.156,0.984
B,2253,-0.047,0.141,0.996
A,2256,-0.082,0.152,0.984
B,2258,-0.043,0.141,1.000
A,2261,-0.082,0.160,0.988
B,2264,-0.043,0.137,0.996
A,2266,-0.086,0.156,0.988
B,2268,-0.039,0.141,0.996
A,2271,-0.086,0.160,0.988
B,2273,-0.043,0.145,0.996
A,2276,-0.082,0.156,0.988
B,2279,-0.043,0.141,0.996
A,2281,-0.086,0.164,0.980
B,2283,-0.043,0.141,0.996
A,2286,-0.082,0.168,0.988
B,2289,-0.051,0.137,1.000
A,2292,-0.082,0.164,0.984
B,2294,-0.051,0.137,1.000
A,2297,-0.082,0.164,0.992
B,2299,-0.055,0.137,1.000
A,2301,-0.082,0.160,0.984
B,2304,-0.055,0.137,0.996
A,2307,-0.082,0.160,0.988
B,2309,-0.059,0.133,0.996
A,2312,-0.078,0.156,0.984
B,2314,-0.059,0.133,1.000
A,2316,-0.078,0.156,0.988
B,2319,-0.059,0.137,1.000
A,2322,-0.074,0.152,0.992
B,2324,-0.063,0.129,1.000
A,2327,-0.074,0.152,0.992
B,2329,-0.059,0.133,0.996
A,2332,-0.070,0.156,0.992
B,2334,-0.059,0.133,0.992
A,2337,-0.070,0.148,0.988
B,2339,-0.051,0.137,0.992
A,2342,-0.066,0.148,0.988
B,2344,-0.055,0.133,0.996
A,2348,-0.066,0.145,0.988
B,2350,-0.051,0.141,0.996
A,2353,-0.059,0.141,0.992
B,2354,-0.051,0.141,0.996
A,2357,-0.055,0.137,0.992
B,2360,-0.043,0.137,1.000
A,2363,-0.055,0.133,0.992
B,2365,-0.043,0.141,0.996
A,2368,-0.051,0.133,0.992
B,2369,-0.043,0.145,1.000
A,2373,-0.051,0.129,0.996
B,2375,-0.043,0.141,1.000
A,2378,-0.047,0.125,0.996
B,2380,-0.039,0.141,1.000
A,2383,-0.043,0.121,0.992
B,2384,-0.043,0.145,0.996
A,2388,-0.043,0.117,0.992
B,2390,-0.047,0.141,0.996
A,2394,-0.039,0.113,0.996
B,2395,-0.047,0.141,0.996
A,2398,-0.039,0.113,0.992
B,2400,-0.047,0.137,1.000
A,2403,-0.039,0.109,0.996
B,2405,-0.055,0.133,0.996
A,2409,-0.039,0.105,0.992
B,2410,-0.055,0.133,1.000
A,2413,-0.039,0.105,1.004
B,2415,-0.059,0.133,0.996
A,2419,-0.039,0.105,0.996
B,2420,-0.063,0.133,1.000
A,2424,-0.035,0.102,1.000
B,2425,-0.063,0.133,0.996
A,2429,-0.031,0.098,0.996
B,2431,-0.059,0.129,1.000
A,2434,-0.035,0.094,0.992
B,2435,-0.059,0.133,1.000
A,2439,-0.035,0.094,0.996
B,2440,-0.051,0.133,1.000
A,2444,-0.031,0.094,1.000
B,2446,-0.055,0.129,1.000
A,2450,-0.035,0.094,1.000
B,2451,-0.051,0.137,0.996
A,2454,-0.035,0.094,1.000
B,2455,-0.047,0.129,0.996
A,2459,-0.031,0.094,0.996
B,2461,-0.047,0.137,1.000
A,2465,-0.035,0.094,1.000
B,2466,-0.039,0.141,1.000
A,2470,-0.035,0.094,0.996
B,2471,-0.039,0.137,0.996
A,2474,-0.035,0.094,1.004
B,2476,-0.039,0.141,1.000
A,2480,-0.039,0.094,0.996
B,2481,-0.035,0.137,1.000
A,2485,-0.035,0.094,0.996
B,2486,-0.039,0.145,1.004
A,2490,-0.039,0.098,0.996
B,2492,-0.039,0.141,0.996
A,2495,-0.043,0.102,0.992
B,2496,-0.039,0.141,0.996
A,2500,-0.051,0.102,0.992
B,2502,-0.043,0.137,0.996
A,2505,-0.043,0.102,1.000
B,2507,-0.043,0.133,1.000
A,2511,-0.051,0.102,0.996
B,2512,-0.047,0.133,0.996
A,2515,-0.051,0.105,0.992
B,2517,-0.051,0.133,0.996
A,2521,-0.051,0.109,0.996
B,2522,-0.051,0.133,1.000
A,2526,-0.055,0.109,0.992
B,2527,-0.055,0.129,0.996
A,2530,-0.055,0.117,0.992
B,2532,-0.059,0.129,0.996
A,2536,-0.063,0.121,0.992
B,2537,-0.063,0.129,1.000
A,2541,-0.063,0.125,0.992
B,2542,-0.063,0.129,1.000
A,2546,-0.066,0.129,0.996
B,2548,-0.059,0.133,0.996
A,2551,-0.066,0.129,0.992
B,2552,-0.055,0.133,0.996
A,2556,-0.070,0.129,0.996
B,2557,-0.055,0.137,0.996
A,2561,-0.074,0.133,0.992
B,2563,-0.055,0.133,0.996
A,2567,-0.070,0.137,0.992
B,2568,-0.051,0.137,0.996
A,2571,-0.074,0.137,0.988
B,2573,-0.051,0.137,1.000
A,2576,-0.074,0.145,0.992
B,2578,-0.043,0.137,1.000
A,2582,-0.078,0.145,0.988
B,2583,-0.043,0.141,1.000
A,2587,-0.078,0.152,0.992
B,2588,-0.043,0.141,0.996
A,2592,-0.086,0.145,0.988
B,2593,-0.039,0.141,0.996
A,2597,-0.082,0.152,0.988
B,2598,-0.043,0.141,0.996
A,2602,-0.082,0.152,0.984
B,2604,-0.039,0.137,0.992
B,2607,-0.039,0.141,1.000
A,2609,-0.086,0.152,0.984
A,2612,-0.082,0.156,0.988
B,2613,-0.047,0.141,1.000
A,2617,-0.082,0.156,0.988
B,2619,-0.047,0.141,0.996
B,2622,-0.047,0.137,1.000
A,2624,-0.086,0.160,0.992
A,2627,-0.086,0.160,0.988
B,2628,-0.051,0.137,0.996
A,2632,-0.082,0.156,0.988
B,2634,-0.051,0.137,1.000
A,2638,-0.082,0.160,0.984
B,2639,-0.055,0.133,1.000
B,2643,-0.055,0.137,0.996
A,2644,-0.086,0.156,0.988
A,2647,-0.082,0.152,0.988
B,2649,-0.051,0.133,1.000
A,2653,-0.078,0.156,0.988
B,2654,-0.051,0.129,0.996
B,2658,-0.051,0.137,1.000
A,2659,-0.074,0.152,0.988
B,2663,-0.059,0.133,0.996
A,2664,-0.070,0.152,0.984
A,2668,-0.074,0.152,0.988
B,2669,-0.055,0.137,1.000
B,2673,-0.055,0.133,1.000
A,2674,-0.070,0.148,0.988
B,2678,-0.055,0.137,0.996
A,2680,-0.070,0.148,0.984
B,2683,-0.051,0.137,0.996
A,2685,-0.066,0.141,0.988
B,2688,-0.051,0.141,0.996
A,2689,-0.066,0.137,0.980
B,2693,-0.051,0.145,1.000
A,2695,-0.059,0.137,0.984
B,2699,-0.047,0.145,1.000
A,2700,-0.055,0.133,0.988
B,2704,-0.051,0.141,1.000
A,2705,-0.055,0.133,0.996
B,2708,-0.047,0.141,0.996
A,2710,-0.055,0.129,0.992
B,2714,-0.047,0.141,1.000
A,2715,-0.051,0.129,0.992
B,2719,-0.047,0.141,0.996
A,2720,-0.051,0.125,0.988
B,2723,-0.051,0.145,0.996
A,2725,-0.051,0.121,0.996
B,2729,-0.051,0.141,0.992
A,2730,-0.047,0.117,0.992
B,2734,-0.051,0.141,0.996
A,2735,-0.043,0.117,1.000
B,2739,-0.055,0.141,0.996
A,2740,-0.043,0.113,0.996
B,2744,-0.055,0.137,0.996
A,2745,-0.039,0.113,0.996
B,2749,-0.059,0.141,1.000
A,2751,-0.043,0.113,0.992
B,2754,-0.055,0.137,0.996
A,2756,-0.035,0.105,0.992
B,2759,-0.059,0.137,1.000
A,2760,-0.039,0.109,0.996
B,2764,-0.055,0.133,1.000
A,2766,-0.039,0.105,0.992
B,2770,-0.059,0.129,1.000
A,2771,-0.039,0.102,1.004
B,2774,-0.055,0.133,0.996
A,2775,-0.039,0.098,1.000
B,2779,-0.051,0.137,0.996
A,2781,-0.039,0.102,0.996
B,2785,-0.051,0.129,0.996
A,2786,-0.039,0.102,0.996
B,2789,-0.047,0.137,1.000
A,2791,-0.035,0.102,0.996
B,2794,-0.047,0.137,0.996
A,2796,-0.039,0.102,0.992
B,2800,-0.047,0.141,0.996
A,2801,-0.035,0.098,0.996
B,2805,-0.043,0.141,0.992
A,2806,-0.043,0.098,0.996
B,2810,-0.043,0.137,0.996
A,2811,-0.047,0.102,0.996
B,2815,-0.039,0.141,0.996
A,2816,-0.043,0.102,0.996
B,2820,-0.043,0.137,1.000
A,2822,-0.043,0.102,0.992
B,2825,-0.043,0.141,0.B,3579,-0.051,0.141,0.996
A,3580,-0.066,0.129,0.984
B,3584,-0.051,0.141,1.000
A,3585,-0.074,0.133,0.992
B,3589,-0.047,0.141,0.996
A,3590,-0.070,0.133,0.992
B,3594,-0.043,0.137,1.000
A,3595,-0.074,0.133,0.996
B,3599,-0.043,0.141,0.992
A,3601,-0.074,0.137,0.988
B,3604,-0.043,0.141,0.996
A,3605,-0.070,0.133,0.996
B,3609,-0.043,0.141,0.992
A,3610,-0.070,0.141,0.992
B,3614,-0.043,0.141,0.996
A,3616,-0.074,0.141,0.992
B,3620,-0.043,0.141,0.996
A,3621,-0.070,0.145,0.996
B,3624,-0.051,0.137,1.000
A,3625,-0.074,0.145,0.988
B,3629,-0.051,0.141,1.000
A,3631,-0.074,0.141,0.984
B,3635,-0.051,0.137,0.996
A,3636,-0.074,0.145,0.988
B,3639,-0.051,0.137,1.000
A,3641,-0.074,0.148,0.988
B,3644,-0.055,0.133,1.000
A,3646,-0.070,0.148,0.992
B,3650,-0.066,0.133,0.996
A,3651,-0.074,0.148,0.988
B,3654,-0.059,0.137,0.996
A,3657,-0.070,0.148,0.992
B,3660,-0.063,0.137,1.000
A,3661,-0.070,0.148,0.980
B,3665,-0.066,0.133,1.000
A,3666,-0.074,0.148,0.988
B,3670,-0.059,0.137,0.996
A,3672,-0.074,0.148,0.988
B,3675,-0.063,0.133,0.996
A,3676,-0.074,0.148,0.988
B,3680,-0.059,0.141,0.992
A,3681,-0.074,0.148,0.992
B,3685,-0.055,0.137,0.996
A,3687,-0.074,0.148,0.988
B,3690,-0.055,0.137,0.996
A,3692,-0.066,0.145,0.988
B,3695,-0.047,0.141,1.000
A,3696,-0.070,0.148,0.992
B,3700,-0.047,0.145,0.996
A,3702,-0.070,0.145,0.992
B,3705,-0.043,0.141,0.996
A,3707,-0.066,0.145,0.988
B,3710,-0.039,0.141,1.000
A,3712,-0.066,0.141,0.992
B,3716,-0.039,0.141,0.996
A,3717,-0.066,0.137,0.988
B,3721,-0.035,0.141,1.000
A,3722,-0.063,0.141,0.992
B,3725,-0.039,0.141,0.992
A,3728,-0.059,0.137,0.992
B,3731,-0.035,0.141,1.000
A,3733,-0.059,0.133,0.992
B,3736,-0.035,0.137,1.000
A,3737,-0.063,0.133,0.992
B,3740,-0.039,0.137,0.996
A,3743,-0.055,0.129,0.992
B,3746,-0.039,0.137,0.996
A,3748,-0.055,0.129,0.992
B,3751,-0.043,0.133,0.996
A,3753,-0.051,0.129,0.996
B,3756,-0.051,0.137,1.000
A,3758,-0.051,0.125,0.992
B,3761,-0.055,0.133,0.996
A,3763,-0.051,0.125,0.992
B,3766,-0.059,0.129,1.000
A,3768,-0.047,0.117,0.992
B,3771,-0.059,0.129,1.000
A,3773,-0.047,0.117,0.996
B,3776,-0.063,0.129,1.004
A,3778,-0.047,0.117,0.992
B,3781,-0.066,0.129,1.000
A,3783,-0.043,0.113,0.996
B,3787,-0.063,0.129,0.996
A,3789,-0.043,0.109,0.996
B,3791,-0.063,0.129,1.000
A,3793,-0.043,0.113,0.996
B,3796,-0.059,0.129,1.000
A,3799,-0.043,0.109,0.996
B,3802,-0.055,0.129,1.000
A,3804,-0.039,0.109,0.996
B,3806,-0.051,0.133,1.000
A,3809,-0.035,0.102,0.996
B,3811,-0.047,0.137,0.996
A,3814,-0.035,0.102,0.996
B,3817,-0.043,0.137,1.000
A,3819,-0.039,0.105,0.996
B,3821,-0.039,0.141,1.000
A,3824,-0.039,0.102,0.996
B,3827,-0.035,0.145,1.000
A,3830,-0.039,0.098,0.996
B,3832,-0.035,0.148,1.000
A,3834,-0.043,0.102,0.988
B,3837,-0.023,0.133,0.996
A,3839,-0.035,0.102,0.996
B,3842,-0.043,0.141,1.012
A,3845,-0.039,0.094,1.004
B,3847,-0.039,0.145,0.980
A,3850,-0.047,0.102,0.992
B,3852,-0.023,0.129,0.988
A,3854,-0.035,0.094,1.000
B,3857,-0.070,0.152,1.008
A,3860,-0.039,0.098,0.992
B,3862,-0.039,0.141,1.004
A,3865,-0.051,0.113,0.992
B,3867,-0.047,0.129,0.980
A,3870,-0.039,0.102,0.992
B,3872,-0.066,0.145,0.988
A,3875,-0.039,0.102,0.996
B,3877,-0.047,0.121,1.000
A,3880,-0.059,0.113,0.992
B,3882,-0.078,0.129,1.008
A,3886,-0.051,0.105,0.996
B,3888,-0.070,0.145,0.992
A,3890,-0.047,0.109,0.992
B,3892,-0.043,0.121,0.980
A,3895,-0.063,0.113,0.992
B,3898,-0.078,0.137,1.000
A,3901,-0.047,0.113,0.996
B,3903,-0.063,0.133,1.008
A,3906,-0.047,0.117,0.988
B,3907,-0.059,0.121,1.004
A,3910,-0.059,0.117,1.000
B,3913,-0.066,0.145,0.988
A,3916,-0.051,0.117,0.996
B,3918,-0.043,0.129,1.000
A,3921,-0.063,0.129,0.996
B,3922,-0.063,0.129,1.008
A,3926,-0.066,0.121,0.992
B,3928,-0.051,0.148,1.000
A,3931,-0.063,0.121,0.996
B,3933,-0.031,0.129,0.988
A,3936,-0.074,0.141,0.980
B,3938,-0.051,0.145,0.988
A,3941,-0.066,0.129,0.992
B,3943,-0.031,0.145,1.004
A,3947,-0.074,0.137,0.984
B,3948,-0.039,0.133,1.004
A,3951,-0.078,0.141,0.992
B,3953,-0.043,0.152,0.996
A,3957,-0.074,0.133,0.992
B,3958,-0.031,0.129,0.988
A,3962,-0.078,0.141,0.996
B,3963,-0.047,0.141,1.000
A,3967,-0.086,0.148,0.977
B,3969,-0.035,0.152,0.996
A,3972,-0.074,0.137,0.988
B,3973,-0.047,0.129,0.996
A,3977,-0.074,0.152,0.973
B,3978,-0.055,0.141,0.992
A,3982,-0.082,0.152,0.996
B,3984,-0.047,0.133,0.996
A,3987,-0.074,0.145,0.980
B,3989,-0.063,0.129,1.008
A,3992,-0.078,0.152,0.992
B,3993,-0.059,0.148,0.992
A,3997,-0.082,0.148,0.980
B,3999,-0.055,0.121,0.992
A,4003,-0.082,0.152,0.992
B,4004,-0.070,0.133,0.996
A,4007,-0.082,0.156,0.973
B,4009,-0.055,0.137,1.004
